Year ended June,Definition of population,Measure,Unit,Value,Value Unit,Value Label,Null Reason,Metadata 1
2005,Estimated resident population,Estimated population,Total,4133900,number,Number of people,
2005,Estimated resident population,Sex ratio,Ratio,96.04021435007,number,Number of males per 100 females,
2005,Estimated resident population,Population increase,Number,46400,number,Number of people,
2005,Estimated resident population,Population increase,Percent,1.122426764073,percentage,% change,
2006,Estimated resident population,Estimated population,Male,2048300,number,Number of people,
2006,Estimated resident population,Estimated population,Female,2136200,number,Number of people,
2006,Estimated resident population,Estimated population,Total,4184600,number,Number of people,
2006,Estimated resident population,Sex ratio,Ratio,95.88521674001,number,Number of males per 100 females,
2006,Estimated resident population,Population increase,Number,50700,number,Number of people,
2006,Estimated resident population,Population increase,Percent,1.211585336711,percentage,% change,
2007,Estimated resident population,Estimated population,Male,2066400,number,Number of people,
2007,Estimated resident population,Estimated population,Female,2157300,number,Number of people,
2007,Estimated resident population,Estimated population,Total,4223800,number,Number of people,
2007,Estimated resident population,Sex ratio,Ratio,95.78639966625,number,Number of males per 100 females,
2007,Estimated resident population,Population increase,Number,39200,number,Number of people,
2007,Estimated resident population,Population increase,Percent,0.9280742459397,percentage,% change,
2008,Estimated resident population,Estimated population,Male,2083400,number,Number of people,
2008,Estimated resident population,Estimated population,Female,2176300,number,Number of people,
2008,Estimated resident population,Estimated population,Total,4259800,number,Number of people,
2008,Estimated resident population,Sex ratio,Ratio,95.73128704682,number,Number of males per 100 females,
2008,Estimated resident population,Population increase,Number,36000,number,Number of people,
2008,Estimated resident population,Population increase,Percent,0.8451100990657,percentage,% change,
2009,Estimated resident population,Estimated population,Male,2104700,number,Number of people,
2009,Estimated resident population,Estimated population,Female,2197900,number,Number of people,
2009,Estimated resident population,Estimated population,Total,4302600,number,Number of people,
2009,Estimated resident population,Sex ratio,Ratio,95.7595886983,number,Number of males per 100 females,
2009,Estimated resident population,Population increase,Number,42800,number,Number of people,
2009,Estimated resident population,Population increase,Percent,0.9947473620601,percentage,% change,
2010,Estimated resident population,Estimated population,Male,2127700,number,Number of people,
2010,Estimated resident population,Estimated population,Female,2222900,number,Number of people,
2010,Estimated resident population,Estimated population,Total,4350700,number,Number of people,
2010,Estimated resident population,Sex ratio,Ratio,95.7173062216,number,Number of males per 100 females,
2010,Estimated resident population,Population increase,Number,48100,number,Number of people,
2010,Estimated resident population,Population increase,Percent,1.105569218746,percentage,% change,
2011,Estimated resident population,Estimated population,Male,2143600,number,Number of people,
2011,Estimated resident population,Estimated population,Female,2240400,number,Number of people,
2011,Estimated resident population,Estimated population,Total,4384000,number,Number of people,
2011,Estimated resident population,Sex ratio,Ratio,95.67934297447,number,Number of males per 100 females,
2011,Estimated resident population,Population increase,Number,33300,number,Number of people,
2011,Estimated resident population,Population increase,Percent,0.7595802919708,percentage,% change,
2012,Estimated resident population,Estimated population,Male,2155000,number,Number of people,
2012,Estimated resident population,Estimated population,Female,2253100,number,Number of people,
2012,Estimated resident population,Estimated population,Total,4408100,number,Number of people,
2012,Estimated resident population,Sex ratio,Ratio,95.64599884603,number,Number of males per 100 females,
2012,Estimated resident population,Population increase,Number,24100,number,Number of people,
2012,Estimated resident population,Population increase,Percent,0.546720809419,percentage,% change,
2013,Estimated resident population,Estimated population,Male,2172200,number,Number of people,
2013,Estimated resident population,Estimated population,Female,2269900,number,Number of people,
2013,Estimated resident population,Estimated population,Total,4442100,number,Number of people,
2013,Estimated resident population,Sex ratio,Ratio,95.69584563197,number,Number of males per 100 females,
2013,Estimated resident population,Population increase,Number,34000,number,Number of people,
2013,Estimated resident population,Population increase,Percent,0.7654037504784,percentage,% change,
2014,Estimated resident population,Estimated population,Male,2215700,number,Number of people,
2014,Estimated resident population,Estimated population,Female,2300800,number,Number of people,
2014,Estimated resident population,Estimated population,Total,4516500,number,Number of people,
2014,Estimated resident population,Sex ratio,Ratio,96.30128650904,number,Number of males per 100 females,
2014,Estimated resident population,Population increase,Number,74400,number,Number of people,
2014,Estimated resident population,Population increase,Percent,1.647293258054,percentage,% change,
2015,Estimated resident population,Estimated population,Male,2270100,number,Number of people,
2015,Estimated resident population,Estimated population,Female,2339300,number,Number of people,
2015,Estimated resident population,Estimated population,Total,4609400,number,Number of people,
2015,Estimated resident population,Sex ratio,Ratio,97.04185012611,number,Number of males per 100 females,
2015,Estimated resident population,Population increase,Number,92900,number,Number of people,
2015,Estimated resident population,Population increase,Percent,2.015446695882,percentage,% change,
2016,Estimated resident population,Estimated population,Male,2328500,number,Number of people,
2016,Estimated resident population,Estimated population,Female,2385600,number,Number of people,
2016,Estimated resident population,Estimated population,Total,4714100,number,Number of people,
2016,Estimated resident population,Sex ratio,Ratio,97.60647216633,number,Number of males per 100 females,
2016,Estimated resident population,Population increase,Number,104700,number,Number of people,
2016,Estimated resident population,Population increase,Percent,2.220996584714,percentage,% change,
2017,Estimated resident population,Estimated population,Male,2382700,number,Number of people,
2017,Estimated resident population,Estimated population,Female,2430900,number,Number of people,
2017,Estimated resident population,Estimated population,Total,4813600,number,Number of people,
2017,Estimated resident population,Sex ratio,Ratio,98.01719527747,number,Number of males per 100 females,
2017,Estimated resident population,Population increase,Number,99500,number,Number of people,
2017,Estimated resident population,Population increase,Percent,2.067059996676,percentage,% change,
2018,Estimated resident population,Estimated population,Male,2430200,number,Number of people,
2018,Estimated resident population,Estimated population,Female,2470500,number,Number of people,
2018,Estimated resident population,Estimated population,Total,4900600,number,Number of people,
2018,Estimated resident population,Sex ratio,Ratio,98.36875126493,number,Number of males per 100 females,
2018,Estimated resident population,Population increase,Number,87000,number,Number of people,
2018,Estimated resident population,Population increase,Percent,1.775292821287,percentage,% change,
2019,Estimated resident population,Estimated population,Male,2471100,number,Number of people,
2019,Estimated resident population,Estimated population,Female,2508100,number,Number of people,
2019,Estimated resident population,Estimated population,Total,4979200,number,Number of people,
2019,Estimated resident population,Sex ratio,Ratio,98.52477971373,number,Number of males per 100 females,
2019,Estimated resident population,Population increase,Number,78600,number,Number of people,
2019,Estimated resident population,Population increase,Percent,1.578566838046,percentage,% change,
2020,Estimated resident population,Estimated population,Male,2527200,number,Number of people,
2020,Estimated resident population,Estimated population,Female,2563000,number,Number of people,
2020,Estimated resident population,Estimated population,Total,5090200,number,Number of people,
2020,Estimated resident population,Sex ratio,Ratio,98.60319937573,number,Number of males per 100 females,
2020,Estimated resident population,Population increase,Number,111000,number,Number of people,
2020,Estimated resident population,Population increase,Percent,2.180660877765,percentage,% change,
2021,Estimated resident population,Estimated population,Male,2537000,number,Number of people,,Revised
2021,Estimated resident population,Estimated population,Female,2574300,number,Number of people,,Revised
2021,Estimated resident population,Estimated population,Total,5111300,number,Number of people,,Revised
2021,Estimated resident population,Sex ratio,Ratio,98.55106242474,number,Number of males per 100 females,,Revised
2021,Estimated resident population,Population increase,Number,21100,number,Number of people,,Revised
2021,Estimated resident population,Population increase,Percent,0.4128108309041,percentage,% change,,Revised
2022,Estimated resident population,Estimated population,Male,2539400,number,Number of people,,Provisional
2022,Estimated resident population,Estimated population,Female,2577800,number,Number of people,,Provisional
2022,Estimated resident population,Estimated population,Total,5117200,number,Number of people,,Provisional
2022,Estimated resident population,Sex ratio,Ratio,98.51035766933,number,Number of males per 100 females,,Provisional
2022,Estimated resident population,Population increase,Number,5900,number,Number of people,,Provisional
2022,Estimated resident population,Population increase,Percent,0.1152974282811,percentage,% change,,Provisional
2023,Estimated resident population,Estimated population,Male,2598200,number,Number of people,,Provisional
2023,Estimated resident population,Estimated population,Female,2624800,number,Number of people,,Provisional
2023,Estimated resident population,Estimated population,Total,5223100,number,Number of people,,Provisional
2023,Estimated resident population,Sex ratio,Ratio,98.98658945443,number,Number of males per 100 females,
2023,Estimated resident population,Population increase,Number,105900,number,Number of people,,Provisional
2023,Estimated resident population,Population increase,Percent,2.027531542571,percentage,% change,,Provisional
